ID,name,diffsee/pop,diffhear/pop,diffwalk/pop,diffmemo/pop,diffhyg/pop,diffunder/pop,par/pop,dip/pop,men/pop,hiv/pop,hv/pop,tum/pop,tummal/pop,tumlab/pop,tumeso/pop,tumest/pop,tumcol/pop,tumrec/pop,tumfig/pop,tumpan/pop,tumlar/pop,melpel/pop,tummam/pop,tumcolut/pop,tumute/pop,tumova/pop,tumpro/pop,tumrim/pop,tumbex/pop,tumtec/pop,sang/pop,endo/pop,dia/pop,ment/pop,mental/pop,drog/pop,nerv/pop,mengi/pop,circ/pop,cora/pop,card/pop,cere/pop,resp/pop,grip/pop,pneu/pop,cron/pop,asma/pop,dige/pop,ilc/pop,figa/pop,pele/pop,oste/pop,art/pop,geni/pop,rimur/pop,grav/pop,peri/pop,mfcrom/pop,mfnerv/pop,mfcirc/pop,sint/pop,mlact/pop,mdes/pop,lesen/pop,acid/pop,acidtr/pop,queda/pop,enven/pop,suic/pop,hom/pop,leso/pop
11A0119,Vale de Cambra,3.197141379,2.63293996,15.75062297,10.29667591,25.20099676,7.287601674,0.235083925,0,0,0,0,0.18806714,0.47016785,0,0.141050355,0.141050355,0.18806714,0.047016785,0.09403357,0.18806714,0.423151065,0,0.18806714,0.047016785,0,0.047016785,0.141050355,0.047016785,0.047016785,0.18806714,0,0.235083925,0.517184635,0.65823499,0,0,0.28210071,0,0.517184635,1.551553905,0.84630213,0.799285345,0.47016785,0,0.423151065,0.235083925,0,0.235083925,0,0.047016785,0,0,0,0.18806714,0.235083925,0,,0,0,0,0.28210071,0,0.09403357,0.47016785,0.37613428,0,0.18806714,0,0.047016785,0,0
11A1315,Valongo,1.922426906,1.954115261,8.450228156,6.855247592,13.3407977,4.415244212,0.169004563,0.031688356,0,0,0,0.042251141,0.26406963,0.042251141,0.052813926,0.179567348,0.169004563,0.073939496,0.158441778,0.169004563,0.401385837,0.031688356,0.084502282,0.010562785,0.042251141,0,0.116190637,0.052813926,0.031688356,0.200692919,0.02112557,0.126753422,0.179567348,0.422511408,0,0,0.200692919,0,0.390823052,0.411948623,0.739394964,0.52813926,0.359134697,0,0.232381274,0.169004563,0,0.338009126,0,0.105627852,0.010562785,0.02112557,0.010562785,0.052813926,0.126753422,0,0.031688356,0,0,0.010562785,0.126753422,0,0.211255704,0.316883556,0.242944059,0.042251141,0.063376711,0,0.052813926,0.010562785,0
11A1316,Vila do Conde,2.189916486,2.029075162,10.97432725,7.522424992,16.28209094,5.381998144,0.111351686,0.061862048,0,0.01237241,0.024744819,0.049489638,0.470151562,0.061862048,0.086606867,0.371172286,0.210330962,0.111351686,0.098979276,0.235075781,0.482523972,0.037117229,0.123724095,0.024744819,0.049489638,0.037117229,0.111351686,0.024744819,0.061862048,0.136096505,0.061862048,0.173213733,0.321682648,0.556758429,0,0,0.2598206,0,0.606248067,0.457779152,0.804206619,0.680482524,0.222703371,0,0.111351686,0.27219301,0.037117229,0.284565419,0,0.074234457,0.049489638,0.01237241,0.01237241,0.148468914,0.160841324,0,0,0,0,0,0.136096505,0,0.284565419,0.395917105,0.27219301,0.049489638,0.136096505,0,0.049489638,0,0.024744819
11A1317,Vila Nova de Gaia,1.846463742,2.093317184,8.597082521,6.803280847,13.87316341,4.318289536,0.134946548,0.006582758,0,0.023039655,0,0.052662068,0.394965506,0.059244826,0.039496551,0.217231028,0.184317236,0.08557586,0.111906893,0.177734478,0.483832745,0.023039655,0.148112065,0.026331034,0.029622413,0.013165517,0.121781031,0.036205171,0.049370688,0.171151719,0.032913792,0.134946548,0.246853441,0.566117226,0.003291379,0,0.375217231,0,0.582574122,0.418005161,0.701063774,0.789931013,0.358760335,0,0.105324135,0.151403444,0.006582758,0.2534362,0.019748275,0.105324135,0.04278793,0.029622413,0.003291379,0.08228448,0.141529306,0.003291379,0.019748275,0.019748275,0.003291379,0,0.190899995,0,0.283058613,0.381799989,0.306098267,0.039496551,0.105324135,0.003291379,0.04278793,0.006582758,0.006582758
11B1702,Boticas,3.6,5.6,27.2,19,41.2,18.4,0,0,0,0,0,0.2,0.4,0,0,0,0.4,0.2,0.2,0,0.6,0.2,0.2,0,0,0,0,0,0,0.2,0,0.2,1.2,2.2,0,0,0.4,0,1.2,0.6,2.2,1.4,1.2,0,0.4,0,0,0.4,0,0,0.2,0,0,0.2,0,0,,0,0,0,0.4,0,0.2,1.2,0.8,0.4,0.2,0,0,0.2,0
11B1703,Chaves,1.888800213,1.888800213,13.48762969,11.30619846,21.44187284,7.90103751,0.478850758,0,0,0,0.02660282,0.159616919,0.638467678,0.159616919,0.159616919,0.425645118,0.372439479,0.07980846,0.186219739,0.07980846,0.478850758,0,0.186219739,0.07980846,0.212822559,0,0.212822559,0.02660282,0.10641128,0.186219739,0.02660282,0.10641128,0.425645118,1.170524076,0.05320564,0,0.505453578,0,0.638467678,0.478850758,0.904495877,0.851290237,0.212822559,0,0.186219739,0.266028199,0,0.532056398,0.02660282,0.266028199,0,0,0,0.212822559,0.10641128,0,,0,0,0.02660282,0.133014099,0,0.159616919,0.718276137,0.478850758,0.07980846,0.07980846,0,0.133014099,0,0.05320564
11B1706,Montalegre,3.671309794,3.563330094,18.14058957,11.12190908,31.09815355,7.450599287,0.323939099,0,0,0,0,0,0.539898499,0.2159594,0,0.1079797,0.647878199,0.323939099,0.1079797,0.1079797,0.755857899,0,0.1079797,0,0.323939099,0,0.2159594,0,0,0.2159594,0.1079797,0.431918799,0.755857899,1.187776698,0,0,0.539898499,0,1.727675197,1.187776698,1.727675197,1.295756398,0.539898499,0,0.431918799,0.1079797,0,0.323939099,0,0.2159594,0.323939099,0,0,0.2159594,0.1079797,0,,0,0,0,0.539898499,0,0,0.647878199,0.539898499,,0.1079797,0,0.1079797,0,0
11B1709,Ribeira de Pena,2.379333787,2.719238613,14.95581237,11.38681169,23.45343304,7.6478586,0,0,0,0,0,0.169952413,0.339904827,0,0,0.169952413,0.50985724,0,0.339904827,0,0.169952413,0,0.169952413,0,0,0,0.339904827,0.169952413,0.169952413,0.169952413,0,0,0,1.699524133,0,0,0.50985724,0,0.50985724,0.339904827,1.52957172,0.849762067,0.339904827,0,0.169952413,0.169952413,0,0.849762067,0,0.339904827,0,0,0,0,0.169952413,0,,0,0,0,0.169952413,0,0.169952413,0.339904827,,0,0.169952413,0,0,0,0.169952413
11B1712,Valpaços,1.700564587,2.380790422,17.34575879,10.81559078,28.63750765,8.434800354,0.20406775,0,0,0,0,0.068022583,0.612203251,0.136045167,0.068022583,0.408135501,0.544180668,0.272090334,0.272090334,0.408135501,0.476158084,0,0.272090334,0,0,0.068022583,0.136045167,0,0.136045167,0.476158084,0.068022583,0.20406775,0.680225835,1.224406503,0,0,0.748248418,0,1.36045167,0.476158084,2.040677505,1.36045167,0.816271002,0,0.748248418,0.612203251,0,0.612203251,0.136045167,0.340112917,0,0.20406775,0,0.408135501,0.272090334,0,,0.068022583,0,0,0.408135501,0,0.544180668,0.748248418,0.612203251,0.136045167,0.136045167,0.068022583,0.068022583,0.068022583,0
11B1713,Vila Pouca de Aguiar,2.28581104,3.132407721,13.5455469,8.973924822,23.28140874,7.28073146,0.253979004,0,0,0,0.084659668,0.084659668,0.677277345,0.084659668,0.084659668,0.338638673,0.338638673,0.253979004,0.169319336,0.084659668,0.423298341,0,0,0,0.084659668,0,0.507958009,0.084659668,0.084659668,0.253979004,0,0,0.253979004,0.931256349,0,0,0.677277345,0,1.185235354,0.592617677,0.592617677,2.70910938,0.507958009,0,0.507958009,0.677277345,0,0.338638673,0,0.253979004,0.084659668,0,0,0.423298341,0.169319336,0,,0,0,0,0.169319336,0,0.931256349,0.592617677,0.253979004,0,0.084659668,0,0.169319336,0,0
11C1301,Amarante,1.899608566,2.20661601,12.83674879,8.442704736,18.70826618,5.660449766,0.191879653,0.019187965,0,0.019187965,0.038375931,0.095939827,0.32619541,0.134315757,0.115127792,0.057563896,0.307007445,0.038375931,0.134315757,0.134315757,0.479699133,0.057563896,0.057563896,0,0.038375931,0.038375931,0.076751861,0,0.057563896,0.211067618,0.019187965,0.076751861,0.28781948,0.441323202,0.019187965,0,0.230255584,0,0.729142682,0.402947271,0.709954716,0.959398265,0.498887098,0,0.28781948,0.230255584,0,0.345383376,0.057563896,0.115127792,0.038375931,0,0,0.057563896,0.211067618,0,0.019187965,0.019187965,0,0.038375931,0.057563896,0,0.172691688,0.518075063,0.441323202,0.038375931,0.115127792,0,0.019187965,0,0
11C1302,Baião,3.136762861,2.851602601,15.62678225,11.06421809,28.34492985,8.440743698,0.342192312,0.057032052,0,0,0,0.057032052,0.57032052,0.171096156,0.28516026,0.28516026,0.228128208,0.114064104,0.228128208,0.057032052,0.399224364,0,0.114064104,0,0.057032052,0,0.28516026,0.057032052,0,0.114064104,0.057032052,0.28516026,0.342192312,0.456256416,0.057032052,0,0.399224364,0,1.254705144,0.57032052,1.254705144,0.912512832,0.456256416,0,0.28516026,0.171096156,0,0.228128208,0,0.171096156,0.114064104,0,0.057032052,0.171096156,0.28516026,0,0,0,0,0,0.342192312,0,0,0.627352572,0.456256416,0,0.28516026,0.057032052,0,0,0
11C0106,Castelo de Paiva,1.73232388,2.309765174,11.29218529,8.725779546,17.3232388,6.223533941,0.064160144,0,0,0.064160144,0,0.064160144,0.449121006,0,0,0.192480431,0.384960862,0.064160144,0.064160144,0.320800719,0.449121006,0,0.064160144,0,0.128320287,0,0.128320287,0.064160144,0.064160144,0.256640575,0.064160144,0.064160144,0.256640575,0.320800719,0,0,0.449121006,0,0.834081868,0.256640575,0.898242012,0.705761581,0.577441293,0,0.256640575,0.064160144,0,0.320800719,0,0.320800719,0,0,0,0.192480431,0.192480431,0,0,0.128320287,0,0,0.320800719,0,0.256640575,0.705761581,0.705761581,0.128320287,0.256640575,0,0,0,0
11C0305,Celorico de Basto,2.437227229,1.757070793,12.41285496,9.352150995,21.65164655,7.651759905,0.170039109,0,0,0,0,0,0.510117327,0.113359406,0.113359406,0.453437624,0.113359406,0,0.056679703,0.056679703,0.226718812,0,0.113359406,0,0,0.056679703,0.283398515,0,0,0.283398515,0.056679703,0.226718812,0.510117327,0.736836139,0,0,0.113359406,0,1.303633169,0.793515842,1.020234654,1.246953466,0.736836139,0,0.170039109,0.340078218,0,0.396757921,0.056679703,0.396757921,0.113359406,0,0,0.226718812,0.283398515,0,0,0,0,0,0.056679703,0,0.396757921,0.56679703,0.510117327,0.113359406,0.056679703,0,0,0,0
11C1804,Cinfães,2.199661591,2.481669487,16.13085166,10.71630006,24.76029329,9.080654258,0.282007896,0.056401579,0,0,0.056401579,0.112803158,0.620417372,0.056401579,0.169204738,0.282007896,0.169204738,0.169204738,0.056401579,0.169204738,0.394811055,0.056401579,0.056401579,0,0.112803158,0,0.112803158,0.056401579,0.169204738,0.112803158,0.056401579,0.282007896,0.282007896,0.620417372,0,0,0.225606317,0,0.507614213,0.507614213,1.917653694,1.692047377,0.451212634,0,0.169204738,0.282007896,0,0.564015792,0,0.112803158,0,0.056401579,0,0.112803158,0.056401579,0,0,0,0,0,0.282007896,0,0.112803158,0.564015792,0.451212634,0.056401579,0.112803158,0,0.056401579,0,0
11C1303,Felgueiras,1.862197393,1.844291649,8.379888268,5.962612806,14.34250107,4.709210715,0.125340209,0,0,0,0,0.017905744,0.322303395,0.125340209,0.017905744,0.232774674,0.143245953,0.053717232,0.125340209,0.071622977,0.250680418,0.017905744,0.053717232,0.017905744,0,0.071622977,0.089528721,0.053717232,0.053717232,0.196963186,0,0.089528721,0.447643604,0.250680418,0,0,0.250680418,0,0.411832116,0.465549348,0.501360837,0.769946999,0.340209139,0,0.196963186,0.322303395,0,0.179057442,0,0.107434465,0.035811488,0.017905744,0,0.107434465,0.143245953,0,0,0.053717232,0,0,0.125340209,0,0.107434465,0.411832116,0.304397651,0.071622977,0.107434465,0,0.089528721,0,0
11C1305,Lousada,1.64682037,1.456802635,8.255214931,6.291698336,13.61793767,4.454860231,0.211130817,0.042226163,0,0,0,0.021113082,0.295583143,0.168904653,0.021113082,0.25335698,0.063339245,0.063339245,0.042226163,0.021113082,0.464487797,0,0.042226163,0,0.021113082,0.021113082,0.063339245,0,0.042226163,0.147791572,0.042226163,0.063339245,0.25335698,0.443374715,0,0,0.316696225,0,0.232243898,0.25335698,0.485600878,0.781184022,0.190017735,0,0.12667849,0.147791572,0,0.211130817,0,0.063339245,0.042226163,0,0,0.105565408,0.084452327,0,0,0.021113082,0,0.021113082,0.295583143,0,0.063339245,0.527827042,0.358922388,0.063339245,0.042226163,0.021113082,0.105565408,0.021113082,0.021113082
11C1307,Marco de Canaveses,1.655194687,2.159827214,9.850426919,7.286893684,16.59231747,4.844472255,0.100926505,0.020185301,0,0,0,0.020185301,0.322964817,0.100926505,0.040370602,0.161482409,0.242223613,0.040370602,0.020185301,0.141297107,0.504632527,0,0.080741204,0,0.020185301,0.020185301,0.121111806,0.020185301,0.040370602,0.222038312,0.040370602,0.060555903,0.201853011,0.464261924,0.020185301,0,0.38352072,0,0.322964817,0.423891322,0.605559032,0.605559032,0.242223613,0,0.18166771,0.242223613,0.020185301,0.302779516,0,0.161482409,0.020185301,0.040370602,0.040370602,0.141297107,0.040370602,0,0,0.020185301,0,0.020185301,0.242223613,0,0.222038312,0.363335419,0.242223613,0.060555903,0.060555903,0,0.100926505,0,0.020185301
11C1309,Paços de Ferreira,1.798722907,1.762748449,8.310099829,5.989747279,13.4904218,4.370896663,0.161885062,0.017987229,0,0,0,0.107923374,0.323770123,0.071948916,0.071948916,0.125910603,0.089936145,0.017987229,0.053961687,0.107923374,0.305782894,0.035974458,0.017987229,0.017987229,0.053961687,0.017987229,0.143897833,0.053961687,0.053961687,0.161885062,0.017987229,0.161885062,0.179872291,0.341757352,0,0,0.449680727,0,0.413706269,0.413706269,0.359744581,0.593578559,0.251821207,0,0.179872291,0.19785952,0.017987229,0.215846749,0,0.125910603,0.035974458,0.053961687,0.017987229,0.053961687,0.179872291,0,0.017987229,0.017987229,0.017987229,0,0.215846749,0,0.233833978,0.413706269,0.305782894,0.125910603,0.089936145,0,0.071948916,0,0.035974458
11C1311,Penafiel,1.938847319,2.154274799,9.766045757,7.180915998,15.53950222,5.141535854,0.114894656,0.014361832,0,0.014361832,0,0.028723664,0.315960304,0.100532824,0.114894656,0.114894656,0.129256488,0.043085496,0.057447328,0.114894656,0.330322136,0.014361832,0.129256488,0,0.014361832,0,0.100532824,0.014361832,0.028723664,0.301598472,0.014361832,0.186703816,0.258512976,0.545749616,0,0,0.402131296,0,0.387769464,0.344683968,0.617558776,0.919157248,0.617558776,0,0.172341984,0.186703816,0.014361832,0.301598472,0.014361832,0.100532824,0.014361832,0.028723664,0,0.114894656,0.100532824,0,0,0.043085496,0,0.014361832,0.301598472,0,0.186703816,0.43085496,0.28723664,0.028723664,0.043085496,0.014361832,0.129256488,0,0.014361832
11C1813,Resende,2.487314695,3.18376281,15.02338076,8.1583922,25.07213213,7.859914436,0.099492588,0,0,0,0,0.099492588,0.397970351,0.099492588,0,0.099492588,0.198985176,0.099492588,0.198985176,0,0.596955527,0,0,0,0,0,0,0,0.099492588,0.099492588,0,0.198985176,0.696448115,0.89543329,0,0,0.696448115,0,0.497462939,0.795940702,1.094418466,1.094418466,0.497462939,0,0.596955527,0.198985176,0,0.298477763,0,0.298477763,0,0.099492588,0,0.298477763,0.099492588,0,0,0,0,0,0.099492588,0,0.397970351,0.89543329,0.89543329,0.198985176,0.596955527,0,0,0,0
11D1701,Alijó,3.242418463,3.147053214,13.82796109,11.44382987,27.65592218,8.773602899,0.286095747,0,0,,0,0.286095747,0.476826245,0.286095747,0.095365249,0.667556742,0.762921991,0.286095747,0.286095747,0.095365249,0.381460996,0,0,0,0,0.095365249,0.286095747,0,0,0.190730498,0.190730498,0.095365249,0.190730498,1.239748236,0.095365249,0,0.190730498,0.095365249,0.572191493,0.953652489,1.71657448,0.85828724,0.476826245,0,0.381460996,0.381460996,0.095365249,0.667556742,0,0.381460996,0.286095747,0.190730498,0,0.286095747,0.381460996,0,0,0,0,0,0.095365249,0,1.430478734,1.239748236,1.049017738,0,0.190730498,0,0.190730498,0,0
11D1801,Armamar,1.408946812,2.817893625,20.42972878,14.08946812,30.64459317,10.91933779,0.176118352,0,0,0,0,0,0.704473406,0,0,0.528355055,0.528355055,0.352236703,0.176118352,0.176118352,0.176118352,0.176118352,0.352236703,0,0,0.176118352,,0,0,0,0,0.528355055,,0.880591758,0,0,0.528355055,0,0.176118352,0.704473406,2.113420218,1.056710109,0.880591758,0,0.528355055,0.352236703,0,1.056710109,0,0.528355055,0.176118352,0.176118352,0,0.176118352,0.352236703,0,0,0,0,0.176118352,1.232828461,0,0,0.528355055,0.176118352,0,0.176118352,0,0,0,0.176118352
11D0403,Carrazeda de Ansiães,1.821493625,3.096539162,15.84699454,10.74681239,25.13661202,9.289617486,0.546448087,0,0,0,0,0.182149362,0.910746812,0.182149362,0,0,0.72859745,0.364298725,0.72859745,0.182149362,0.182149362,0,0.546448087,0,0,0.182149362,1.092896175,0.364298725,0.182149362,0.364298725,0.364298725,0.182149362,0.364298725,1.275045537,0,0,0.72859745,0,1.639344262,0.364298725,1.821493625,0.546448087,0.72859745,0,0.364298725,0.72859745,0,0,0,0.364298725,0,0,0,0.182149362,0,0,0,0,0,0,0.364298725,0,0.546448087,0.910746812,0.72859745,0,0.182149362,0,0,0,0.182149362
11D0404,Freixo de Espada à Cinta,4.042288557,2.176616915,30.47263682,16.16915423,39.17910448,8.395522388,0.621890547,0,0,,0,0,1.243781095,0,0,0.310945274,0.621890547,,0.310945274,0.310945274,0.621890547,0,0.621890547,0,0,0,,0,0,0.310945274,0,0,0.621890547,1.865671642,0,0,1.243781095,0,1.865671642,2.487562189,2.176616915,2.176616915,0.932835821,0,0.932835821,,0,1.243781095,0,0.621890547,0.932835821,0,0,,,0,,0,0,0,,0,,0.621890547,0.621890547,0,0,0.310945274,0,0,0
11D1805,Lamego,2.632444883,2.591312932,14.31391905,9.666008555,21.67653833,6.622244159,0.082263903,0.041131951,0,0,0,0.164527805,0.94603488,0,0.082263903,0.411319513,0.164527805,0.164527805,0.205659756,0.123395854,0.534715367,0,0.370187562,0,0.041131951,0.041131951,0.32905561,0.041131951,0.041131951,0.205659756,0.164527805,0.041131951,0.411319513,1.192826588,0,0,0.534715367,0,0.534715367,0.452451464,1.398486344,0.904902929,0.781507075,0,0.082263903,0.287923659,0,0.575847318,0,0.041131951,,0,0,0.205659756,0.082263903,0,0,0,0,0.041131951,0.123395854,0,0.205659756,0.452451464,0.205659756,0.041131951,0.041131951,0.123395854,0.082263903,0,0.082263903
11D1704,Mesão Frio,1.409641951,2.255427122,20.0169157,10.71327883,32.42176487,6.766281365,0,0,0,0,0,0.28192839,1.127713561,,0.28192839,0,0,0,0,0.845785171,0.28192839,0,0,0,0,0,0,0,0,0,0.56385678,0,0,2.255427122,0,0,1.127713561,0,0.28192839,0.845785171,1.691570341,0.845785171,0.845785171,0,,0,0,0.56385678,0,0.56385678,0,0,0,0.56385678,,0,0,0,0,0,1.973498731,0,0,0.56385678,0.56385678,0,0,0,0,0,0
11D1807,Moimenta da Beira,3.719447396,4.35706695,17.32199787,12.22104145,26.5674814,11.47715197,0.212539851,0,0,0,0,0.106269926,0.425079702,0.106269926,0,0.212539851,0,0.212539851,0.318809777,0,0.318809777,0.106269926,0.106269926,0,0,0,0.212539851,0,0.212539851,0.212539851,0.106269926,0.106269926,0.318809777,1.275239107,0,0,0.318809777,0,1.275239107,0.637619554,1.381509033,0.637619554,0.531349628,0,0.212539851,0.106269926,0.106269926,0.318809777,0.106269926,0,0,0,0,0.743889479,0.106269926,0,0,0,0,0,0.212539851,0,0.425079702,0.743889479,0.637619554,0.212539851,0.106269926,0,0,0,0.106269926
11D1707,Murça,2.478551001,2.478551001,14.87130601,9.342230696,22.87893232,7.054337464,0.190657769,0,0,0,0,0,0.953288847,,0.190657769,0.190657769,,0,0.381315539,0.190657769,0.762631077,0,0.190657769,0,0,0,0.190657769,0,0.190657769,0.190657769,0.190657769,0.190657769,0.381315539,0.762631077,0,0,0.953288847,0,1.334604385,,1.143946616,0.953288847,1.143946616,0,0.571973308,0,0,0.762631077,0,0.953288847,0.381315539,0,0,,0,0,0,0,0,0,0.953288847,0,0,0.953288847,0.762631077,0.381315539,0.190657769,0,0.190657769,0,0
11D1812,Penedono,1.46092038,2.556610665,20.45288532,10.59167275,28.48794741,9.130752374,,0,0,0,0,0,1.46092038,0,0.365230095,0,0,,0,0.365230095,0,0,0.365230095,0.365230095,0,0,0,0,0,1.095690285,0,0,0.73046019,2.19138057,0,0,,0,1.46092038,0.73046019,0.73046019,1.095690285,1.095690285,0,0,0,0,0.73046019,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0.365230095,0.365230095,0,0,0,0,0,0
11D1708,Peso da Régua,2.200825309,1.925722146,13.27372765,7.42778542,20.15130674,5.158184319,0.206327373,0.137551582,0,0.068775791,0,0.137551582,0.550206327,0.137551582,0.137551582,0.412654746,0.275103164,0.206327373,0.275103164,0.137551582,0.618982118,0,0.068775791,0.068775791,0.068775791,0,0.275103164,0.068775791,0,0.481430536,0.068775791,0,0.412654746,1.306740028,0,0,0.137551582,0,0.7565337,0.550206327,2.475928473,0.825309491,0.412654746,0,0.412654746,0.137551582,0.068775791,0.618982118,0,0,0,0,0,0.275103164,0.068775791,0,0,,0,,0.343878955,0,0.206327373,0.343878955,0.137551582,0,0,0,0.137551582,0,0.068775791
11D1710,Sabrosa,2.162941601,2.703677001,10.63446287,8.471521269,19.10598414,8.111031002,0.180245133,0,0,0,0,0,0.5407354,0.360490267,0.360490267,0.180245133,0.180245133,0.5407354,0.180245133,0.180245133,0,0,0,0,0,0,0.180245133,0.360490267,0,0,0,0.180245133,0.5407354,0.360490267,0,0,0.360490267,0,0.720980534,0.360490267,1.261715934,1.261715934,0.5407354,0,0.360490267,0.5407354,0,0.720980534,0,0.360490267,0,0.180245133,0,,,0,0,0,0,0,0.180245133,0,0.720980534,1.0814708,0.5407354,0,0.360490267,0,0.360490267,0,0.180245133
